"id","origin","source_file","source_page","level","target_word","passage","answer_definition","dictionary_options_json","dictionary_entries_json","review_status"
"Q316","다른 뜻 기반 창작 문항","","","level1","쓰다","이 나물은 조금 써서 양념을 더했다.","맛이 혀에 거슬리게 느껴지다.","[""종이나 화면에 글자나 그림을 나타내다."",""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다."",""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다."",""맛이 혀에 거슬리게 느껴지다."",""다른 사람에게 일정한 일을 시키다.""]","[{""headword"":""쓰다1"",""senses"":[""종이나 화면에 글자나 그림을 나타내다.""]},{""headword"":""쓰다2"",""senses"":[""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다.""]},{""headword"":""쓰다3"",""senses"":[""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다.""]},{""headword"":""쓰다4"",""senses"":[""맛이 혀에 거슬리게 느껴지다.""]},{""headword"":""쓰다5"",""senses"":[""다른 사람에게 일정한 일을 시키다.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q317","다른 뜻 기반 창작 문항","","","level1","쓰다","동생은 쓴 차보다 달콤한 음료를 좋아한다.","맛이 혀에 거슬리게 느껴지다.","[""종이나 화면에 글자나 그림을 나타내다."",""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다."",""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다."",""맛이 혀에 거슬리게 느껴지다."",""다른 사람에게 일정한 일을 시키다.""]","[{""headword"":""쓰다1"",""senses"":[""종이나 화면에 글자나 그림을 나타내다.""]},{""headword"":""쓰다2"",""senses"":[""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다.""]},{""headword"":""쓰다3"",""senses"":[""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다.""]},{""headword"":""쓰다4"",""senses"":[""맛이 혀에 거슬리게 느껴지다.""]},{""headword"":""쓰다5"",""senses"":[""다른 사람에게 일정한 일을 시키다.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q318","다른 뜻 기반 창작 문항","","","level1","쓰다","옛날에는 일꾼을 써서 논밭을 돌보기도 했다.","다른 사람에게 일정한 일을 시키다.","[""종이나 화면에 글자나 그림을 나타내다."",""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다."",""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다."",""맛이 혀에 거슬리게 느껴지다."",""다른 사람에게 일정한 일을 시키다.""]","[{""headword"":""쓰다1"",""senses"":[""종이나 화면에 글자나 그림을 나타내다.""]},{""headword"":""쓰다2"",""senses"":[""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다.""]},{""headword"":""쓰다3"",""senses"":[""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다.""]},{""headword"":""쓰다4"",""senses"":[""맛이 혀에 거슬리게 느껴지다.""]},{""headword"":""쓰다5"",""senses"":[""다른 사람에게 일정한 일을 시키다.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q319","다른 뜻 기반 창작 문항","","","level1","쓰다","가게 주인은 바쁜 날에 사람을 더 썼다.","다른 사람에게 일정한 일을 시키다.","[""종이나 화면에 글자나 그림을 나타내다."",""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다."",""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다."",""맛이 혀에 거슬리게 느껴지다."",""다른 사람에게 일정한 일을 시키다.""]","[{""headword"":""쓰다1"",""senses"":[""종이나 화면에 글자나 그림을 나타내다.""]},{""headword"":""쓰다2"",""senses"":[""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다.""]},{""headword"":""쓰다3"",""senses"":[""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다.""]},{""headword"":""쓰다4"",""senses"":[""맛이 혀에 거슬리게 느껴지다.""]},{""headword"":""쓰다5"",""senses"":[""다른 사람에게 일정한 일을 시키다.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q320","다른 뜻 기반 창작 문항","","","level1","쓰다","할아버지는 전문가를 써서 낡은 지붕을 고치셨다.","다른 사람에게 일정한 일을 시키다.","[""종이나 화면에 글자나 그림을 나타내다."",""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다."",""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다."",""맛이 혀에 거슬리게 느껴지다."",""다른 사람에게 일정한 일을 시키다.""]","[{""headword"":""쓰다1"",""senses"":[""종이나 화면에 글자나 그림을 나타내다.""]},{""headword"":""쓰다2"",""senses"":[""모자나 안경 따위를 머리나 얼굴에 얹거나 끼다.""]},{""headword"":""쓰다3"",""senses"":[""어떤 일을 하는 데 도구나 재료, 시간 따위를 이용하다.""]},{""headword"":""쓰다4"",""senses"":[""맛이 혀에 거슬리게 느껴지다.""]},{""headword"":""쓰다5"",""senses"":[""다른 사람에게 일정한 일을 시키다.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q321","다른 뜻 기반 창작 문항","","","level1","잡다","동생은 넘어지지 않으려고 내 손을 잡았다.","손으로 움켜쥐다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q322","다른 뜻 기반 창작 문항","","","level1","잡다","나는 바람에 날리는 종이를 재빨리 잡았다.","손으로 움켜쥐다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q323","다른 뜻 기반 창작 문항","","","level1","잡다","아이는 버스 손잡이를 꼭 잡았다.","손으로 움켜쥐다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q324","다른 뜻 기반 창작 문항","","","level1","잡다","경찰은 달아나던 범인을 잡았다.","달아나는 사람이나 동물을 붙들다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q325","다른 뜻 기반 창작 문항","","","level1","잡다","고양이는 장난감 쥐를 잡으려고 몸을 낮췄다.","달아나는 사람이나 동물을 붙들다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q326","다른 뜻 기반 창작 문항","","","level1","잡다","어부들은 그물로 물고기를 잡았다.","달아나는 사람이나 동물을 붙들다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q327","다른 뜻 기반 창작 문항","","","level1","잡다","우리 모둠은 발표 날짜를 다음 주로 잡았다.","계획이나 날짜 따위를 정하다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q328","다른 뜻 기반 창작 문항","","","level1","잡다","가족들은 여행 계획을 여유 있게 잡았다.","계획이나 날짜 따위를 정하다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q329","다른 뜻 기반 창작 문항","","","level1","잡다","회의 시간을 오후 세 시로 잡았다.","계획이나 날짜 따위를 정하다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q330","다른 뜻 기반 창작 문항","","","level1","잡다","나는 긴장하지 않도록 마음을 단단히 잡았다.","마음이나 태도를 바로 정하다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q331","다른 뜻 기반 창작 문항","","","level1","잡다","선수들은 흐트러진 분위기를 다시 잡았다.","마음이나 태도를 바로 정하다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q333","다른 뜻 기반 창작 문항","","","level1","잡다","지도 앱을 보며 학교 방향을 잡았다.","방향이나 위치를 알아내다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q334","다른 뜻 기반 창작 문항","","","level1","잡다","나침반으로 북쪽을 잡은 뒤 길을 찾았다.","방향이나 위치를 알아내다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q335","다른 뜻 기반 창작 문항","","","level1","잡다","사진사는 햇빛을 살펴 촬영 위치를 잡았다.","방향이나 위치를 알아내다.","[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]","{""headword"":""잡다1"",""senses"":[""손으로 움켜쥐다."",""달아나는 사람이나 동물을 붙들다."",""계획이나 날짜 따위를 정하다."",""마음이나 태도를 바로 정하다."",""방향이나 위치를 알아내다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q336","다른 뜻 기반 창작 문항","","","level1","풀다","나는 신발 끈을 풀고 실내화로 갈아 신었다.","묶이거나 감긴 것을 그렇지 않게 하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q337","다른 뜻 기반 창작 문항","","","level1","풀다","선물 상자의 리본을 조심스럽게 풀었다.","묶이거나 감긴 것을 그렇지 않게 하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q338","다른 뜻 기반 창작 문항","","","level1","풀다","엉킨 실을 천천히 풀어 다시 감았다.","묶이거나 감긴 것을 그렇지 않게 하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q339","다른 뜻 기반 창작 문항","","","level1","풀다","어려운 수학 문제를 끝까지 풀었다.","문제의 답을 알아내다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q340","다른 뜻 기반 창작 문항","","","level1","풀다","친구들과 힘을 모아 수수께끼를 풀었다.","문제의 답을 알아내다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q341","다른 뜻 기반 창작 문항","","","level1","풀다","탐정은 작은 단서를 모아 사건을 풀었다.","문제의 답을 알아내다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q342","다른 뜻 기반 창작 문항","","","level1","풀다","나는 심호흡을 하며 긴장을 풀었다.","긴장이나 화, 피로 따위를 누그러뜨리다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q343","다른 뜻 기반 창작 문항","","","level1","풀다","친구와 이야기를 나누고 오해를 풀었다.","긴장이나 화, 피로 따위를 누그러뜨리다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q344","다른 뜻 기반 창작 문항","","","level1","풀다","따뜻한 물에 발을 담그니 피로가 풀렸다.","긴장이나 화, 피로 따위를 누그러뜨리다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q345","다른 뜻 기반 창작 문항","","","level1","풀다","구조대는 그물에 걸린 새를 풀어 주었다.","갇히거나 매인 것을 자유롭게 하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q346","다른 뜻 기반 창작 문항","","","level1","풀다","할아버지는 외양간에서 송아지를 풀어 주셨다.","갇히거나 매인 것을 자유롭게 하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q347","다른 뜻 기반 창작 문항","","","level1","풀다","공연이 끝난 뒤 묶어 둔 풍선을 풀었다.","갇히거나 매인 것을 자유롭게 하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q348","다른 뜻 기반 창작 문항","","","level1","풀다","선생님은 어려운 내용을 쉬운 말로 풀어 설명하셨다.","알기 쉽게 설명하거나 펼쳐 말하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q349","다른 뜻 기반 창작 문항","","","level1","풀다","나는 여행 이야기를 차근차근 풀어 놓았다.","알기 쉽게 설명하거나 펼쳐 말하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q350","다른 뜻 기반 창작 문항","","","level1","풀다","작가는 자신의 생각을 재미있는 이야기로 풀어냈다.","알기 쉽게 설명하거나 펼쳐 말하다.","[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]","{""headword"":""풀다1"",""senses"":[""묶이거나 감긴 것을 그렇지 않게 하다."",""문제의 답을 알아내다."",""긴장이나 화, 피로 따위를 누그러뜨리다."",""갇히거나 매인 것을 자유롭게 하다."",""알기 쉽게 설명하거나 펼쳐 말하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q351","다른 뜻 기반 창작 문항","","","level1","열다","나는 교실 창문을 활짝 열었다.","닫힌 문이나 뚜껑 따위를 벌리다.","[""닫힌 문이나 뚜껑 따위를 벌리다."",""말을 시작하다."",""회의나 행사 따위를 시작하다."",""새로운 길이나 시대 따위를 시작하다."",""가게나 기관이 일을 시작하다.""]","{""headword"":""열다1"",""senses"":[""닫힌 문이나 뚜껑 따위를 벌리다."",""말을 시작하다."",""회의나 행사 따위를 시작하다."",""새로운 길이나 시대 따위를 시작하다."",""가게나 기관이 일을 시작하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q352","다른 뜻 기반 창작 문항","","","level1","열다","상자 뚜껑을 열자 작은 선물이 보였다.","닫힌 문이나 뚜껑 따위를 벌리다.","[""닫힌 문이나 뚜껑 따위를 벌리다."",""말을 시작하다."",""회의나 행사 따위를 시작하다."",""새로운 길이나 시대 따위를 시작하다."",""가게나 기관이 일을 시작하다.""]","{""headword"":""열다1"",""senses"":[""닫힌 문이나 뚜껑 따위를 벌리다."",""말을 시작하다."",""회의나 행사 따위를 시작하다."",""새로운 길이나 시대 따위를 시작하다."",""가게나 기관이 일을 시작하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q353","다른 뜻 기반 창작 문항","","","level1","열다","동생은 냉장고 문을 열고 물을 꺼냈다.","닫힌 문이나 뚜껑 따위를 벌리다.","[""닫힌 문이나 뚜껑 따위를 벌리다."",""말을 시작하다."",""회의나 행사 따위를 시작하다."",""새로운 길이나 시대 따위를 시작하다."",""가게나 기관이 일을 시작하다.""]","{""headword"":""열다1"",""senses"":[""닫힌 문이나 뚜껑 따위를 벌리다."",""말을 시작하다."",""회의나 행사 따위를 시작하다."",""새로운 길이나 시대 따위를 시작하다."",""가게나 기관이 일을 시작하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q354","다른 뜻 기반 창작 문항","","","level1","열다","잠시 망설이던 친구가 조심스럽게 입을 열었다.","말을 시작하다.","[""닫힌 문이나 뚜껑 따위를 벌리다."",""말을 시작하다."",""회의나 행사 따위를 시작하다."",""새로운 길이나 시대 따위를 시작하다."",""가게나 기관이 일을 시작하다.""]","{""headword"":""열다1"",""senses"":[""닫힌 문이나 뚜껑 따위를 벌리다."",""말을 시작하다."",""회의나 행사 따위를 시작하다."",""새로운 길이나 시대 따위를 시작하다."",""가게나 기관이 일을 시작하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
